Ville,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,Prix
,2015,Manuelle,Diesel,134999.5,Ford,Fiesta,5.0,WW au Maroc,Non,7,105000
,2016,Manuelle,Diesel,164999.5,Nissan,Qashqai,3.0,WW au Maroc,Oui,6,159000
,2021,Automatique,Electrique,72499.5,Tesla,Model Y,5.0,Dédouanée,Oui,12,460000
,2017,Automatique,Diesel,164999.5,BMW,X5,5.0,Dédouanée,Oui,12,390000
,2014,Manuelle,Diesel,164999.5,Renault,Megane,5.0,WW au Maroc,Oui,6,122000
,2022,Automatique,Essence,62499.5,Mini,Countryman,5.0,WW au Maroc,Non,9,247000
,2022,Automatique,Diesel,124999.5,Volkswagen,Golf 8,5.0,WW au Maroc,Oui,8,330000
,2020,Automatique,Diesel,97499.5,Citroën,C4,5.0,WW au Maroc,Non,6,146000
,2017,Manuelle,Diesel,144999.5,Ford,Focus,5.0,WW au Maroc,Non,6,165000
,2007,Manuelle,Diesel,114999.5,Renault,Kangoo,5.0,WW au Maroc,Non,7,77000
,2021,Manuelle,Diesel,97499.5,Ford,Fiesta,5.0,WW au Maroc,Oui,6,129000
,2013,Automatique,Diesel,194999.5,Land Rover,Range Rover Evoque,5.0,Dédouanée,Non,8,199000
,2018,Automatique,Diesel,174999.5,Volkswagen,Arteon,5.0,WW au Maroc,Non,8,240000
,2006,Manuelle,Diesel,274999.5,Volkswagen,Passat,5.0,WW au Maroc,Non,8,83000
,2022,Automatique,Diesel,97499.5,Audi,A4,5.0,WW au Maroc,Oui,8,330000
,2025,Automatique,Diesel,32499.5,Hyundai,i10,5.0,WW au Maroc,Oui,6,142000
,2016,Automatique,Diesel,67499.5,Hyundai,Santa Fe,5.0,WW au Maroc,Oui,9,320000
,2013,Manuelle,Diesel,164999.5,Nissan,Juke,5.0,WW au Maroc,Non,6,110000
,2013,Manuelle,Diesel,424999.5,Audi,A3,5.0,Dédouanée,Non,6,115000
,2012,Automatique,Diesel,194999.5,BMW,X3,5.0,Importée neuve,Non,8,147000
,2011,Manuelle,Diesel,194999.5,Peugeot,308,5.0,WW au Maroc,Oui,6,830000
,2023,Manuelle,Diesel,37499.5,Opel,Corsa,5.0,WW au Maroc,Oui,6,167000
,2023,Automatique,Diesel,87499.5,Renault,Megane,5.0,WW au Maroc,Oui,6,210000
,2020,Automatique,Diesel,87499.5,Mercedes-Benz,Classe CLA,5.0,WW au Maroc,Oui,8,360000
,2019,Automatique,Diesel,174999.5,BMW,X5,5.0,WW au Maroc,Non,8,282000
,2024,Manuelle,Diesel,27499.5,Peugeot,Rifter,5.0,WW au Maroc,Oui,6,217000
,2021,Automatique,Essence,67499.5,Nissan,Juke,5.0,WW au Maroc,Non,6,197000
,2010,Manuelle,Diesel,224999.5,Hyundai,H1,5.0,WW au Maroc,Non,10,120000
,2017,Manuelle,Diesel,134999.5,Ford,Focus,5.0,WW au Maroc,Oui,6,145000
,2014,Manuelle,Essence,72499.5,Fiat,500,3.0,WW au Maroc,Oui,6,82000
,2018,Automatique,Diesel,174999.5,Audi,Q5,5.0,WW au Maroc,Oui,8,375000
,2017,Manuelle,Diesel,164999.5,Hyundai,Elantra,5.0,WW au Maroc,Non,6,147999
,2017,Automatique,Essence,104999.5,Alfa Romeo,Stelvio,5.0,WW au Maroc,Non,11,245000
,2008,Manuelle,Essence,22499.5,Kia,Picanto,5.0,WW au Maroc,Non,5,58000
,1988,Manuelle,Diesel,32499.5,Peugeot,205,5.0,Dédouanée,Non,7,36000
,1987,Manuelle,Diesel,374999.5,Volkswagen,Golf 2,5.0,Dédouanée,Oui,6,35000
,2010,Automatique,Diesel,224999.5,Volkswagen,Golf 6,5.0,Dédouanée,Oui,6,128000
,2008,Manuelle,Diesel,224999.5,Peugeot,207,5.0,Dédouanée,Oui,7,83000
,2021,Automatique,Diesel,194999.5,Volkswagen,Golf 7,5.0,WW au Maroc,Non,8,228000
,2017,Manuelle,Diesel,174999.5,Peugeot,308,5.0,WW au Maroc,Non,6,135000
,2019,Manuelle,Diesel,92499.5,Renault,Clio,5.0,WW au Maroc,Non,6,115000
,2021,Manuelle,Essence,72499.5,Fiat,500,3.0,WW au Maroc,Oui,6,118000
,2018,Manuelle,Essence,124999.5,Opel,Adam,3.0,WW au Maroc,Oui,7,107000
,2018,Automatique,Diesel,164999.5,Audi,Q7,5.0,WW au Maroc,Non,12,320000
,2018,Automatique,Diesel,164999.5,Audi,A3,5.0,Importée neuve,Non,8,285000
,2023,Automatique,Diesel,82499.5,Renault,Megane,5.0,WW au Maroc,Oui,6,189000
,2003,Manuelle,Diesel,274999.5,Toyota,Avensis,5.0,WW au Maroc,Non,8,68000
,2018,Automatique,Diesel,124999.5,Peugeot,3008,5.0,WW au Maroc,Non,8,190000
,2017,Manuelle,Diesel,72499.5,Fiat,500 L,5.0,WW au Maroc,Non,6,142000
,2025,Automatique,Essence,12499.5,Dacia,Sandero,5.0,WW au Maroc,Oui,5,165000
,2002,Manuelle,LPG,2499.5,Toyota,RAV-4,5.0,Dédouanée,Non,8,70000
,2009,Automatique,Diesel,134999.5,Mercedes-Benz,Classe E,5.0,WW au Maroc,Non,9,145000
,2020,Automatique,Diesel,114999.5,Volkswagen,Golf 7,5.0,WW au Maroc,Oui,8,248000
,2022,Automatique,Essence,47499.5,Hyundai,i20,5.0,WW au Maroc,Oui,8,145000
,2014,Automatique,Diesel,224999.5,BMW,Série 3,5.0,WW au Maroc,Non,8,188000
,2004,Manuelle,Diesel,27499.5,Mercedes-Benz,220,5.0,Dédouanée,Non,9,100000
,2018,Automatique,Diesel,12499.5,Citroën,C5,5.0,WW au Maroc,Oui,8,180000
,2002,Manuelle,Diesel,224999.5,Hyundai,Galloper,5.0,WW au Maroc,Oui,10,50000
,2016,Automatique,Diesel,224999.5,Mercedes-Benz,220,5.0,Dédouanée,Non,9,230000
,1999,Manuelle,Essence,374999.5,Suzuki,Jimny,3.0,Importée neuve,Non,7,50000
,2017,Automatique,Diesel,17499.5,BMW,Série 3,5.0,WW au Maroc,Oui,8,220000
,2013,Automatique,Diesel,274999.5,Volkswagen,Touareg,5.0,WW au Maroc,Non,12,147000
,2016,Automatique,Diesel,224999.5,Volkswagen,Passat,5.0,Dédouanée,Oui,8,173000
,2015,Manuelle,Diesel,174999.5,Seat,Leon,5.0,WW au Maroc,Non,6,140000
,2022,Automatique,Hybride,67499.5,Toyota,Corolla,5.0,WW au Maroc,Oui,6,255000
,2000,Manuelle,Diesel,274999.5,Fiat,Uno,5.0,WW au Maroc,Non,7,27000
,2018,Automatique,Diesel,104999.5,Renault,Megane,5.0,WW au Maroc,Non,6,175000
,2024,Automatique,Diesel,62499.5,Hyundai,Tucson,5.0,WW au Maroc,Oui,6,360000
,1995,Manuelle,Diesel,77499.5,BMW,Série 2,5.0,Dédouanée,Non,10,25000
,2006,Manuelle,Essence,32499.5,Dacia,Logan,5.0,WW au Maroc,Non,8,53000
,2012,Automatique,Diesel,32499.5,Volkswagen,Touareg,5.0,Dédouanée,Non,12,140000
,2021,Manuelle,Diesel,114999.5,Peugeot,208,5.0,WW au Maroc,Non,6,198000
,2011,Manuelle,Diesel,224999.5,Dacia,Logan,5.0,WW au Maroc,Oui,6,78000
,2018,Manuelle,Diesel,134999.5,Renault,Clio,3.0,WW au Maroc,Oui,6,125000
,2017,Manuelle,Diesel,104999.5,Peugeot,208,5.0,WW au Maroc,Non,6,105000
,2014,Automatique,Diesel,224999.5,Nissan,Qashqai,5.0,WW au Maroc,Non,8,155000
,2017,Manuelle,Diesel,22499.5,Dacia,Logan,5.0,WW au Maroc,Non,6,100000
,2022,Manuelle,Diesel,77499.5,Dacia,Duster,5.0,WW au Maroc,Non,6,200000
,1991,Manuelle,Diesel,2499.5,Mercedes-Benz,190,5.0,Dédouanée,Non,10,50000
,2022,Automatique,Diesel,104999.5,Audi,Q8,5.0,Importée neuve,Oui,12,770000
,2010,Automatique,Diesel,2499.5,Mercedes-Benz,220,5.0,Dédouanée,Non,9,150000
,2017,Automatique,Diesel,274999.5,Audi,A4,5.0,WW au Maroc,Oui,8,195000
,2019,Automatique,Hybride,124999.5,Porsche,Cayenne,5.0,WW au Maroc,Oui,17,549000
,2019,Manuelle,Diesel,134999.5,Seat,Leon,5.0,WW au Maroc,Non,8,210000
,2023,Automatique,Diesel,72499.5,Kia,Carens,5.0,WW au Maroc,Oui,6,207000
,1988,Manuelle,Diesel,2499.5,Toyota,Land Cruiser,5.0,Dédouanée,Non,10,65000
,2022,Manuelle,Diesel,62499.5,Renault,Express,5.0,WW au Maroc,Oui,6,1740000
,2005,Manuelle,Essence,27499.5,Peugeot,407,5.0,WW au Maroc,Non,11,31000
,2021,Automatique,Diesel,92499.5,Audi,A3,5.0,WW au Maroc,Oui,8,285000
,2005,Manuelle,Diesel,2499.5,Toyota,Verso,5.0,WW au Maroc,Non,8,70000
,2022,Automatique,Diesel,114999.5,Volkswagen,Touareg,5.0,WW au Maroc,Non,12,620000
,2022,Automatique,Diesel,42499.5,Mercedes-Benz,220,5.0,Dédouanée,Oui,8,660000
,2020,Manuelle,Diesel,164999.5,Volkswagen,Golf 8,5.0,Dédouanée,Oui,8,270000
,2015,Manuelle,Diesel,184999.5,Ford,Fiesta,5.0,Dédouanée,Non,6,100000
,2020,Automatique,Hybride,62499.5,Porsche,Cayenne,5.0,Importée neuve,Non,14,870000
,2023,Automatique,Essence,7499.5,Kia,Picanto,5.0,WW au Maroc,Oui,6,135000
,2020,Manuelle,Diesel,47499.5,Fiat,Siena,5.0,WW au Maroc,Non,7,25000
,2020,Manuelle,Diesel,114999.5,Dacia,Logan,5.0,WW au Maroc,Oui,6,133000
,2016,Automatique,Diesel,164999.5,Land Rover,Discovery Sport,5.0,WW au Maroc,Non,8,168000
,2015,Automatique,Diesel,174999.5,Audi,A6,5.0,Importée neuve,Non,8,210000
,2023,Automatique,Diesel,82499.5,Kia,Ceed,5.0,WW au Maroc,Oui,6,217000
,2021,Automatique,Diesel,42499.5,Peugeot,208,5.0,WW au Maroc,Oui,6,189000
,2023,Automatique,Diesel,82499.5,Hyundai,Accent,5.0,WW au Maroc,Oui,6,168000
,2022,Manuelle,Diesel,87499.5,Citroën,C3,5.0,WW au Maroc,Oui,6,153000
,2017,Automatique,Diesel,184999.5,Hyundai,Santa Fe,5.0,WW au Maroc,Non,9,190000
,1999,Manuelle,Diesel,42499.5,Volkswagen,Golf 4,5.0,Dédouanée,Non,8,75000
,2019,Manuelle,Diesel,104999.5,Hyundai,i30,5.0,WW au Maroc,Oui,6,105000
,2022,Manuelle,Diesel,2499.5,Renault,Captur,5.0,WW au Maroc,Oui,6,190000
,2013,Manuelle,Diesel,124999.5,Peugeot,3008,5.0,WW au Maroc,Oui,6,125000
,2023,Automatique,Diesel,114999.5,Hyundai,Accent,5.0,WW au Maroc,Non,6,159000
,2020,Automatique,Diesel,144999.5,Volkswagen,Golf 7,5.0,WW au Maroc,Oui,8,195000
,2017,Automatique,Diesel,144999.5,Hyundai,Creta,5.0,WW au Maroc,Non,6,176000
,2016,Manuelle,Diesel,164999.5,Volkswagen,Jetta,5.0,WW au Maroc,Non,6,145000
,2024,Automatique,Diesel,7499.5,Kia,Sportage,5.0,WW au Maroc,Oui,6,390000
,2014,Manuelle,Essence,184999.5,Toyota,Yaris,5.0,WW au Maroc,Non,7,75000
,2008,Manuelle,Essence,194999.5,Kia,Picanto,5.0,WW au Maroc,Non,6,58000
,2018,Manuelle,Diesel,174999.5,Renault,Clio,5.0,WW au Maroc,Non,6,110000
,2010,Manuelle,Essence,194999.5,Toyota,Yaris,5.0,WW au Maroc,Non,6,62000
,2012,Automatique,Diesel,224999.5,Skoda,Superb,5.0,WW au Maroc,Non,8,113000
,2007,Manuelle,Essence,224999.5,Dacia,Logan,5.0,WW au Maroc,Non,5,59000
,2018,Automatique,Diesel,424999.5,Toyota,Fortuner,5.0,WW au Maroc,Oui,12,280000
,2010,Manuelle,Diesel,274999.5,Ford,Kuga,5.0,WW au Maroc,Non,8,120000
,2018,Automatique,Diesel,144999.5,Ford,Kuga,5.0,WW au Maroc,Non,8,200000
,2021,Automatique,Diesel,154999.5,Volkswagen,Passat,5.0,WW au Maroc,Non,8,221000
,2016,Automatique,Diesel,87499.5,Jeep,Cherokee,5.0,WW au Maroc,Non,8,178000
,2017,Manuelle,Essence,164999.5,Skoda,Fabia,5.0,WW au Maroc,Oui,6,98000
,2015,Manuelle,Diesel,224999.5,Dacia,Dokker,5.0,WW au Maroc,Non,6,105000
,2021,Manuelle,Diesel,7499.5,Peugeot,208,5.0,WW au Maroc,Oui,7,143000
,2022,Automatique,Diesel,77499.5,Hyundai,Accent,5.0,WW au Maroc,Oui,6,156999
,2014,Manuelle,Diesel,154999.5,Renault,Clio,5.0,WW au Maroc,Non,6,86000
,2008,Manuelle,Diesel,374999.5,Volkswagen,Passat,5.0,Dédouanée,Non,8,1000000
,2021,Automatique,Diesel,124999.5,Volkswagen,Touareg,5.0,WW au Maroc,Oui,12,440000
,2012,Manuelle,Diesel,22499.5,Renault,Symbol,5.0,WW au Maroc,Non,6,73000
,2023,Manuelle,Diesel,194999.5,Dacia,Lodgy,5.0,WW au Maroc,Oui,7,170000
,2020,Manuelle,Diesel,57499.5,Opel,Corsa,5.0,WW au Maroc,Oui,6,143000
,2011,Automatique,Diesel,184999.5,BMW,Série 3,5.0,WW au Maroc,Oui,8,135000
,2019,Automatique,Diesel,134999.5,Volkswagen,Arteon,5.0,WW au Maroc,Non,8,255000
,2016,Automatique,Diesel,174999.5,Land Rover,Range Rover Sport,5.0,Importée neuve,Non,12,350000
,2016,Automatique,Diesel,274999.5,Volkswagen,E-Golf,5.0,Importée neuve,Non,6,145000
,2007,Manuelle,Essence,104999.5,Dodge,Caliber,5.0,Dédouanée,Non,10,60000
,2020,Manuelle,Diesel,224999.5,Fiat,Fiorino,5.0,WW au Maroc,Non,6,93000
,2022,Manuelle,Diesel,67499.5,Opel,Combo,5.0,WW au Maroc,Oui,6,152000
,2019,Manuelle,Diesel,144999.5,Citroën,C-Elysée,5.0,WW au Maroc,Non,6,130000
,2021,Automatique,Diesel,114999.5,Fiat,Tipo,5.0,WW au Maroc,Oui,6,139000
,2018,Manuelle,Diesel,224999.5,Renault,Clio,5.0,WW au Maroc,Non,6,105000
,2022,Manuelle,Essence,97499.5,Kia,Picanto,5.0,WW au Maroc,Oui,6,98000
,2023,Manuelle,Diesel,17499.5,Opel,Corsa,5.0,WW au Maroc,Non,6,159000
,2022,Manuelle,Diesel,134999.5,Dacia,Lodgy,5.0,WW au Maroc,Non,6,155000
,2016,Manuelle,Diesel,274999.5,Dacia,Dokker,5.0,WW au Maroc,Non,6,103000
,2023,Manuelle,Diesel,32499.5,Dacia,Sandero,5.0,WW au Maroc,Oui,6,160000
,2023,Manuelle,Diesel,57499.5,Citroën,C4,5.0,WW au Maroc,Oui,6,198000
,2008,Manuelle,Essence,174999.5,Citroën,C1,5.0,WW au Maroc,Oui,6,57000
,2017,Automatique,Diesel,184999.5,Volkswagen,Golf 7,5.0,WW au Maroc,Non,8,190000
,2005,Manuelle,Diesel,224999.5,Peugeot,407,5.0,Dédouanée,Oui,8,68000
,2019,Automatique,Diesel,154999.5,Land Rover,Range Rover Sport,5.0,WW au Maroc,Oui,12,460000
,2017,Automatique,Diesel,134999.5,Land Rover,Range Rover,5.0,WW au Maroc,Non,8,225000
,2021,Automatique,Diesel,194999.5,Mercedes-Benz,Classe E,5.0,WW au Maroc,Non,8,440000
,2012,Automatique,Diesel,174999.5,Mercedes-Benz,180,5.0,Dédouanée,Oui,8,85000
,2009,Automatique,Essence,144999.5,Bentley,Continental T,5.0,Importée neuve,Oui,34,360000
,2014,Manuelle,Diesel,274999.5,Mitsubishi,L200,5.0,WW au Maroc,Non,10,149000
,2010,Automatique,Diesel,224999.5,Mercedes-Benz,Classe C,5.0,WW au Maroc,Oui,8,128000
,2005,Manuelle,Diesel,12499.5,Hyundai,Accent,5.0,WW au Maroc,Non,6,51000
,2018,Automatique,Diesel,194999.5,Volkswagen,Jetta,5.0,WW au Maroc,Oui,8,156000
,2013,Automatique,Diesel,274999.5,Mercedes-Benz,Classe E,5.0,Importée neuve,Oui,9,175000
,1992,Manuelle,Diesel,224999.5,Renault,Master,5.0,WW au Maroc,Non,13,115000
,2021,Automatique,Diesel,124999.5,Volkswagen,Tiguan,5.0,Importée neuve,Oui,8,435000
,2018,Manuelle,Diesel,174999.5,Renault,Clio,5.0,WW au Maroc,Non,6,109000
,2014,Automatique,Diesel,134999.5,Mercedes-Benz,Classe E,5.0,WW au Maroc,Non,9,190000
,2023,Manuelle,Diesel,114999.5,Renault,Clio,5.0,WW au Maroc,Oui,6,138000
,2012,Manuelle,Diesel,174999.5,Fiat,Doblo,5.0,WW au Maroc,Non,6,72000
,2019,Manuelle,Diesel,77499.5,Dacia,Logan,5.0,WW au Maroc,Oui,6,127000
,2020,Automatique,Diesel,194999.5,Mercedes-Benz,Classe E,5.0,WW au Maroc,Non,8,397000
,2018,Manuelle,Diesel,144999.5,Audi,Q3,5.0,WW au Maroc,Non,8,200000
,2018,Manuelle,Diesel,154999.5,Ford,Kuga,5.0,WW au Maroc,Oui,8,180000
,2021,Manuelle,Diesel,77499.5,Citroën,C3,5.0,WW au Maroc,Oui,6,149000
,2010,Manuelle,Diesel,17499.5,Opel,Insignia,5.0,WW au Maroc,Non,8,70000
,2019,Automatique,Diesel,82499.5,Audi,Q5,5.0,Dédouanée,Non,8,435000
,2021,Automatique,Diesel,67499.5,Ford,Kuga,5.0,WW au Maroc,Oui,6,245000
,2023,Automatique,Diesel,144999.5,Volkswagen,Golf 8,5.0,WW au Maroc,Oui,8,286000
,2008,Manuelle,Essence,224999.5,Kia,Picanto,5.0,WW au Maroc,Non,6,51000
,2021,Manuelle,Diesel,92499.5,Dacia,Duster,5.0,WW au Maroc,Oui,6,166000
,2021,Automatique,Diesel,124999.5,Renault,Clio,5.0,WW au Maroc,Oui,6,148000
,2018,Automatique,Diesel,224999.5,Volkswagen,Tiguan,5.0,WW au Maroc,Non,8,260000
,2019,Automatique,Diesel,52499.5,Jeep,Renegade,5.0,WW au Maroc,Non,6,190000
,2023,Automatique,Diesel,42499.5,Hyundai,Tucson,5.0,WW au Maroc,Oui,6,285000
,2006,Manuelle,Essence,164999.5,Chevrolet,Epica,5.0,WW au Maroc,Non,9,37000
,2022,Manuelle,Diesel,97499.5,Renault,Express,5.0,WW au Maroc,Oui,6,157000
,2017,Manuelle,Diesel,124999.5,Hyundai,Tucson,5.0,WW au Maroc,Non,7,193000
,2023,Automatique,Diesel,114999.5,Citroën,C5,5.0,WW au Maroc,Oui,6,250000
,2018,Automatique,Diesel,184999.5,Audi,A3,5.0,Importée neuve,Oui,8,272000
,2014,Automatique,Diesel,224999.5,Mercedes-Benz,Classe C,5.0,Dédouanée,Oui,8,270000
,2022,Automatique,Diesel,87499.5,BMW,X6,5.0,WW au Maroc,Oui,11,660000
,2023,Automatique,Diesel,82499.5,Hyundai,Tucson,5.0,WW au Maroc,Oui,6,290000
,2019,Manuelle,Essence,72499.5,Honda,Jazz,5.0,WW au Maroc,Oui,8,130000
,2015,Automatique,Diesel,154999.5,Land Rover,Range Rover Sport,5.0,Importée neuve,Oui,12,280000
,2020,Manuelle,Diesel,114999.5,Nissan,Qashqai,5.0,WW au Maroc,Oui,6,210000
,2011,Manuelle,Diesel,324999.5,BMW,Série 1,5.0,WW au Maroc,Oui,8,93000
,2007,Automatique,Diesel,324999.5,Volkswagen,Touareg,5.0,WW au Maroc,Non,12,70000
,2024,Automatique,Diesel,22499.5,DS,100,5.0,WW au Maroc,Oui,6,450000
,2018,Manuelle,Diesel,67499.5,Nissan,Juke,5.0,WW au Maroc,Oui,6,148000
,2022,Automatique,Hybride,154999.5,Kia,K5,5.0,WW au Maroc,Non,11,287000
,2017,Manuelle,Diesel,82499.5,Alfa Romeo,MiTo,3.0,WW au Maroc,Oui,6,110000
,2016,Manuelle,Diesel,124999.5,Hyundai,ix35,5.0,WW au Maroc,Oui,6,100000
,2014,Manuelle,Essence,184999.5,Ford,Focus,5.0,WW au Maroc,Non,6,120000
,2001,Manuelle,Essence,12499.5,Seat,Cordoba,5.0,Dédouanée,Non,8,42000
,2020,Automatique,Diesel,104999.5,Volkswagen,Touareg,5.0,WW au Maroc,Oui,12,345000
,2011,Manuelle,Diesel,274999.5,Renault,Fuego,5.0,WW au Maroc,Non,6,80000
,2020,Automatique,Diesel,154999.5,Skoda,Karoq,5.0,Dédouanée,Oui,6,268000
,2020,Automatique,Diesel,62499.5,Citroën,C5,5.0,WW au Maroc,Oui,8,235000
,2010,Automatique,Diesel,324999.5,Volkswagen,Golf 6,5.0,WW au Maroc,Oui,10,150000
,2015,Automatique,Diesel,184999.5,Land Rover,Range Rover Evoque,5.0,WW au Maroc,Non,8,195000
,2021,Automatique,Diesel,174999.5,Seat,Tarraco,5.0,Dédouanée,Oui,10,450000
,2013,Automatique,Diesel,224999.5,Audi,Q5,5.0,Dédouanée,Non,8,205000
,2017,Manuelle,Essence,52499.5,Ford,Fiesta,5.0,WW au Maroc,Non,8,100000
,2022,Automatique,Essence,17499.5,Abarth,595,3.0,WW au Maroc,Non,8,240000
,2013,Automatique,Diesel,224999.5,Volkswagen,Golf 6,5.0,Dédouanée,Non,6,130000
,2025,Automatique,Diesel,2499.5,Peugeot,308,5.0,WW au Maroc,Oui,6,330000
,2014,Manuelle,Diesel,224999.5,Dacia,Dokker,5.0,WW au Maroc,Non,6,110000
,2018,Manuelle,Diesel,194999.5,Opel,Crossland,5.0,WW au Maroc,Non,6,145000
,2021,Automatique,Diesel,32499.5,Peugeot,5008,5.0,WW au Maroc,Oui,8,278000
,2021,Automatique,Diesel,104999.5,Audi,A4,5.0,WW au Maroc,Oui,8,305000
,2024,Manuelle,Diesel,37499.5,Dacia,Logan,5.0,WW au Maroc,Oui,7,165000
,2024,Automatique,Essence,2499.5,Dacia,Sandero,5.0,WW au Maroc,Non,6,145000
,2022,Automatique,Electrique,42499.5,Porsche,Taycan,5.0,WW au Maroc,Oui,17,920000
,1990,Manuelle,Diesel,474999.5,Peugeot,504,3.0,WW au Maroc,Non,9,50000
,2012,Automatique,Diesel,274999.5,Land Rover,Freelander,5.0,WW au Maroc,Non,9,105000
,2004,Manuelle,Essence,224999.5,Peugeot,206,5.0,WW au Maroc,Non,6,45000
,2009,Manuelle,Diesel,184999.5,Honda,Accord,5.0,WW au Maroc,Non,8,80000
,2014,Manuelle,Diesel,164999.5,Peugeot,308,5.0,Importée neuve,Non,5,116000
,2010,Automatique,Diesel,274999.5,Mercedes-Benz,220,5.0,Dédouanée,Non,9,145000
,2021,Automatique,Diesel,97499.5,Hyundai,Accent,5.0,WW au Maroc,Non,6,150000
,2021,Automatique,Diesel,124999.5,Volkswagen,Touareg,5.0,WW au Maroc,Oui,12,310000
,2007,Manuelle,Diesel,324999.5,BMW,Série 3,5.0,Dédouanée,Non,8,80000
,2013,Manuelle,Diesel,124999.5,Alfa Romeo,Giulietta,5.0,WW au Maroc,Non,6,128000
,2004,Manuelle,Diesel,224999.5,Renault,Megane,5.0,WW au Maroc,Non,6,68000
,2018,Automatique,Essence,164999.5,BMW,Série 1,5.0,Dédouanée,Non,8,180000
,2009,Manuelle,Essence,224999.5,Fiat,Punto,5.0,WW au Maroc,Non,7,55000
,2017,Manuelle,Diesel,224999.5,Nissan,Qashqai,5.0,WW au Maroc,Oui,6,176000
,2005,Automatique,Diesel,32499.5,Mercedes-Benz,220,5.0,Dédouanée,Non,8,110000
,2006,Manuelle,Essence,324999.5,Dacia,Logan,5.0,WW au Maroc,Non,8,54000
,2007,Manuelle,Diesel,184999.5,Toyota,RAV-4,5.0,WW au Maroc,Non,9,90000
,2006,Manuelle,Diesel,2499.5,Kia,Carens,5.0,WW au Maroc,Non,5,50000
,2023,Automatique,Diesel,17499.5,Hyundai,Tucson,5.0,WW au Maroc,Oui,7,300000
,2020,Manuelle,Diesel,144999.5,Citroën,C3,5.0,WW au Maroc,Oui,6,133000
,2018,Manuelle,Diesel,224999.5,Peugeot,Partner,5.0,Importée neuve,Non,6,127000
,2019,Automatique,Diesel,104999.5,Volkswagen,Touareg,5.0,Dédouanée,Oui,12,250000
,2016,Manuelle,Diesel,164999.5,Peugeot,308,5.0,Dédouanée,Oui,6,149000
,2022,Automatique,Diesel,57499.5,Skoda,Kodiaq,5.0,WW au Maroc,Oui,8,394000
,1994,Manuelle,Essence,374999.5,Nissan,100,3.0,WW au Maroc,Non,9,42000
,2022,Automatique,Diesel,154999.5,Peugeot,208,5.0,WW au Maroc,Oui,6,125000
,2022,Automatique,Essence,52499.5,Dacia,Logan,5.0,WW au Maroc,Non,6,112000
,2023,Automatique,Essence,42499.5,Fiat,500,3.0,WW au Maroc,Oui,7,155000
,2020,Automatique,Diesel,104999.5,Volkswagen,Touareg,5.0,WW au Maroc,Oui,12,325000
,2013,Manuelle,Diesel,184999.5,Ford,C Max,5.0,WW au Maroc,Non,6,135000
,2016,Manuelle,Diesel,134999.5,Nissan,Qashqai,5.0,WW au Maroc,Oui,6,160000
,2011,Manuelle,Essence,22499.5,Suzuki,Alto,5.0,WW au Maroc,Non,5,36000
,2019,Automatique,Diesel,154999.5,Volkswagen,Golf 7,5.0,Dédouanée,Non,6,175000
,2024,Automatique,Diesel,2499.5,Citroën,C4,5.0,WW au Maroc,Oui,6,340000
,2022,Manuelle,Diesel,124999.5,Peugeot,208,5.0,WW au Maroc,Non,6,155000
,2000,Automatique,Diesel,274999.5,Mercedes-Benz,220,5.0,Dédouanée,Oui,9,70000
,2002,Manuelle,Diesel,62499.5,Volkswagen,Golf 4,5.0,Dédouanée,Non,8,80000
,2005,Manuelle,Diesel,2499.5,Toyota,Prado,5.0,WW au Maroc,Non,12,60000
,2021,Automatique,Diesel,92499.5,Land Rover,Range Rover Evoque,5.0,WW au Maroc,Non,8,315000
,2021,Automatique,Diesel,134999.5,Audi,A3,5.0,Dédouanée,Non,8,420000
,2020,Automatique,Diesel,124999.5,Volkswagen,T-Roc,5.0,Dédouanée,Non,8,280000
,2019,Automatique,Diesel,174999.5,Volkswagen,Touran,5.0,Dédouanée,Non,6,240000
,2023,Manuelle,Diesel,57499.5,Dacia,Logan,5.0,WW au Maroc,Oui,6,155000
,2017,Manuelle,Diesel,144999.5,Ford,Fiesta,5.0,WW au Maroc,Oui,6,114000
,2018,Automatique,Diesel,324999.5,Volvo,XC60,5.0,WW au Maroc,Oui,8,250000
,2000,Manuelle,Diesel,424999.5,Volkswagen,Golf 4,5.0,Dédouanée,Non,5,80800
,2022,Manuelle,Diesel,22499.5,Citroën,C5,5.0,WW au Maroc,Non,6,235000
,2009,Manuelle,Diesel,164999.5,Dacia,Logan,5.0,WW au Maroc,Non,6,70000
,2013,Manuelle,Diesel,424999.5,Hyundai,H1,5.0,WW au Maroc,Non,9,100000
,2014,Manuelle,Diesel,134999.5,Skoda,Yeti,5.0,Dédouanée,Non,8,145000
,2012,Manuelle,Diesel,17499.5,Volkswagen,Passat,5.0,WW au Maroc,Oui,8,128000
,2011,Manuelle,Diesel,224999.5,Dacia,Sandero,5.0,Dédouanée,Non,6,75000
,2021,Automatique,Hybride,72499.5,Toyota,C-HR,5.0,WW au Maroc,Non,11,210000
,2017,Manuelle,Essence,87499.5,Opel,Adam,3.0,WW au Maroc,Oui,7,99000
,2019,Automatique,Diesel,274999.5,Hyundai,Tucson,5.0,WW au Maroc,Oui,6,230000
,2010,Manuelle,Diesel,144999.5,Toyota,Corolla,5.0,WW au Maroc,Oui,6,60000
